video_id,question_about_action,noun,answer,time,frames
P25_05,What did he do with the spoon,spoon,"pick-up,wash","00:15:44.12-00:15:46.84,00:15:50.05-00:15:52.34","56647-56810,57003-57140"
P25_05,What did he do with the tap,tap,"open,close,open,turn,turn,turn,turn,turn,turn,open,close,close,open,close,open","00:00:00.97-00:00:03.34,00:03:01.02-00:03:02.99,00:03:03.01-00:03:03.94,00:04:53.96-00:04:55.06,00:04:55.16-00:04:56.18,00:06:22.90-00:06:24.57,00:07:42.24-00:07:43.08,00:09:24.15-00:09:26.95,00:10:11.91-00:10:14.06,00:15:49.16-00:15:50.61,00:15:57.09-00:15:58.71,00:17:47.61-00:17:55.30,00:18:03.77-00:18:04.58,00:23:26.69-00:23:27.46,00:23:29.31-00:23:29.85","58-200,10861-10979,10980-11036,17637-17703,17709-17770,22974-23074,27734-27784,33849-34017,36714-36843,56949-57036,57425-57522,64056-64518,65026-65074,84401-84447,84558-84591"
P25_05,What did he do with the water,water,"throw,put-on","00:10:31.97-00:10:39.22,00:18:57.80-00:19:26.27","37918-38353,68268-69976"
P25_09,What did he do with the chicken,chicken,"take,put,check,turn,get-out,pick-up,put,take,take,put,turn,check","00:07:25.24-00:07:26.56,00:07:26.61-00:07:44.82,00:08:10.75-00:08:36.08,00:09:06.31-00:09:17.50,00:11:18.69-00:11:29.04,00:11:29.14-00:11:33.77,00:11:33.87-00:11:48.99,00:12:17.07-00:12:20.54,00:12:31.12-00:12:36.22,00:12:36.76-00:12:37.97,00:13:13.03-00:13:52.30,00:14:08.54-00:14:25.89","26714-26793,26796-27889,29445-30964,32778-33450,40721-41342,41348-41626,41632-42539,44224-44432,45067-45373,45405-45478,47581-49938,50912-51953"
P25_09,What did he do with the cloth,cloth,"pick-up,put-down","00:11:13.82-00:11:15.51,00:11:17.02-00:11:18.59","40429-40530,40621-40715"
P25_09,What did he do with the colander,colander,"pick-up,put,clean,put-down","00:04:20.44-00:04:21.57,00:04:21.67-00:04:23.40,00:10:12.06-00:11:08.79,00:11:08.83-00:11:10.29","15626-15694,15700-15803,36723-40127,40129-40217"
P25_09,What did he do with the container,container,put-down,00:00:16.20-00:00:17.72,972-1063
P25_09,What did he do with the cooker,cooker,open,00:04:55.27-00:04:56.86,17716-17811
P25_09,What did he do with the counter,counter,open,00:13:55.57-00:13:57.09,50134-50225
P25_09,What did he do with the detergent,detergent,"pick-up,put-on,put-on,put","00:09:39.88-00:09:41.67,00:09:41.46-00:09:53.75,00:10:06.50-00:10:10.37,00:13:09.11-00:13:10.61","34792-34900,34887-35625,36390-36622,47346-47436"
P25_09,What did he do with the door,door,"open,open,close,open","00:04:38.81-00:04:40.05,00:08:37.75-00:08:39.62,00:09:02.77-00:09:04.18,00:09:38.28-00:09:39.69","16728-16803,31065-31177,32566-32650,34696-34781"
P25_09,What did he do with the drawer,drawer,"open,open,close,open","00:04:58.97-00:05:00.07,00:06:22.36-00:06:23.99,00:06:28.90-00:06:30.01,00:08:03.57-00:08:05.68","17938-18004,22941-23039,23334-23400,29014-29140"
P25_09,What did he do with the fork,fork,"take,wash,put-down,put-down,take,put,put,take,put","00:08:05.78-00:08:08.02,00:08:08.12-00:08:09.01,00:08:48.70-00:08:50.19,00:09:25.78-00:09:27.65,00:12:16.27-00:12:17.16,00:12:48.40-00:12:50.21,00:13:50.18-00:13:54.94,00:14:05.96-00:14:07.67,00:14:30.89-00:14:34.20","29146-29281,29287-29340,31722-31811,33946-34059,44176-44229,46104-46212,49810-50096,50757-50860,52253-52452"
P25_09,What did he do with the hand,hand,"wash,dry,dry,wash,dry,dry,wash,dry","00:04:25.75-00:04:29.83,00:04:36.38-00:04:38.84,00:06:17.23-00:06:20.62,00:07:53.83-00:07:57.52,00:11:15.57-00:11:16.92,00:12:12.52-00:12:15.38,00:12:56.51-00:12:58.59,00:13:02.21-00:13:06.58","15945-16189,16582-16730,22633-22837,28429-28651,40534-40615,43951-44122,46590-46715,46932-47194"
P25_09,What did he do with the knife,knife,"pick-up,put,clean,put-down","00:00:17.82-00:00:19.20,00:04:24.04-00:04:25.65,00:09:54.67-00:10:04.76,00:10:04.86-00:10:06.43","1069-1152,15842-15938,35680-36285,36291-36385"
P25_09,What did he do with the lettuce,lettuce,"rinse,pick-up,cut,pick-up,rinse,cut,pick-up,cut,pick-up,wash,slice","00:00:23.81-00:00:25.31,00:00:34.29-00:00:35.74,00:00:39.26-00:01:08.64,00:01:08.68-00:01:16.16,00:01:15.76-00:01:18.34,00:01:18.44-00:01:40.02,00:01:40.97-00:01:52.00,00:01:56.95-00:02:35.86,00:02:36.33-00:02:45.62,00:02:45.72-00:02:51.91,00:02:52.84-00:03:26.64","1428-1518,2057-2144,2355-4118,4120-4569,4545-4700,4706-6001,6058-6720,7017-9351,9379-9937,9943-10314,10370-12398"
P25_09,What did he do with the lighter,lighter,"pick-up,put-down,put","00:04:59.74-00:05:01.03,00:05:14.15-00:05:15.31,00:07:18.83-00:07:20.43","17984-18061,18849-18918,26329-26425"
P25_09,What did he do with the napkin,napkin,"pick-up,take,put,take,take,put,take,put","00:04:34.48-00:04:36.41,00:06:13.91-00:06:17.13,00:06:20.68-00:06:21.82,00:06:59.96-00:07:02.04,00:12:11.42-00:12:12.53,00:12:14.91-00:12:16.06,00:13:00.59-00:13:02.11,00:13:04.51-00:13:07.09","16468-16584,22434-22627,22840-22909,25197-25322,43885-43951,44094-44163,46835-46926,47070-47225"
P25_09,What did he do with the oil,oil,"pick-up,open,put-in,close,put-down","00:05:37.23-00:05:38.97,00:05:39.07-00:05:40.92,00:05:41.69-00:05:46.93,00:05:47.03-00:05:51.27,00:05:51.16-00:05:51.99","20233-20338,20344-20455,20501-20815,20821-21076,21069-21119"
P25_09,What did he do with the pan,pan,"pick-up,close,rinse,put-down,move","00:04:42.06-00:04:46.95,00:04:46.77-00:04:48.13,00:04:50.00-00:04:53.99,00:04:56.76-00:04:58.34,00:05:09.38-00:05:13.26","16923-17217,17206-17287,17400-17639,17805-17900,18562-18795"
P25_09,What did he do with the paper,paper,"open,open","00:07:15.30-00:07:16.89,00:07:20.28-00:07:23.98","26118-26213,26416-26638"
P25_09,What did he do with the plate,plate,"pick-up,pick-up,put-down,throw,take,put","00:08:38.82-00:08:48.52,00:08:54.92-00:08:57.41,00:08:59.34-00:09:01.62,00:09:31.47-00:09:35.34,00:13:58.97-00:14:03.79,00:14:01.91-00:14:04.12","31129-31711,32095-32244,32360-32497,34288-34520,50338-50627,50514-50647"
P25_09,What did he do with the salad,salad,"mix,cover","00:06:33.88-00:06:57.99,00:07:05.41-00:07:06.77","23632-25079,25524-25606"
P25_09,What did he do with the salt,salt,"take,put,take,put,take,put,take,put","00:06:04.96-00:06:08.46,00:06:09.31-00:06:11.70,00:07:48.05-00:07:49.86,00:07:49.96-00:07:53.98,00:11:58.86-00:11:59.73,00:11:59.82-00:12:05.60,00:12:50.95-00:12:52.03,00:12:52.13-00:12:54.25","21897-22107,22158-22302,28083-28191,28197-28438,43131-43183,43189-43536,46257-46321,46327-46455"
P25_09,What did he do with the sponge,sponge,"pick-up,rinse","00:09:43.02-00:09:45.96,00:09:46.06-00:09:49.84","34981-35157,35163-35390"
P25_09,What did he do with the spoon,spoon,"take,wash","00:06:22.77-00:06:29.45,00:06:31.50-00:06:33.35","22966-23367,23490-23601"
P25_09,What did he do with the tap,tap,"open,open,close,close,turn,turn","00:00:00.83-00:00:04.62,00:00:19.30-00:00:20.48,00:04:29.68-00:04:30.58,00:11:11.87-00:11:13.22,00:12:55.57-00:12:56.63,00:12:58.73-00:12:59.61","49-277,1158-1228,16180-16234,40312-40393,46534-46597,46723-46776"
P25_09,What did he do with the vinegar,vinegar,"put,pick-up,open,put-in,close","00:05:50.95-00:05:52.20,00:05:51.84-00:05:52.99,00:05:52.91-00:05:54.50,00:05:55.42-00:06:00.65,00:06:00.75-00:06:03.40","21057-21132,21110-21179,21174-21270,21325-21639,21645-21804"
P25_10,What did he do with the chicken,chicken,"pick-up,put-down,pick-up,put-down,turn","00:00:02.67-00:00:14.64,00:00:04.53-00:00:16.41,00:03:46.69-00:03:48.19,00:03:52.33-00:03:52.89,00:05:16.99-00:06:05.58","160-878,271-984,13601-13691,13939-13973,19019-21934"
P25_10,What did he do with the detergent,detergent,"pick-up,pick-up,put-down","00:00:45.45-00:00:46.56,00:02:50.67-00:02:52.10,00:02:51.09-00:02:54.09","2727-2793,10240-10326,10265-10445"
P25_10,What did he do with the door,door,open,00:00:43.71-00:00:45.35,2622-2721
P25_10,What did he do with the fork,fork,"pick-up,put-down,put-down,pick-up","00:00:00.76-00:00:02.57,00:00:18.43-00:00:19.33,00:03:52.89-00:04:01.89,00:05:15.78-00:05:16.89","45-154,1105-1159,13973-14513,18946-19013"
P25_10,What did he do with the hand,hand,"wash,clean,dry,wash,dry","00:02:24.63-00:02:32.67,00:02:44.06-00:02:47.78,00:03:35.45-00:03:38.92,00:04:54.69-00:04:57.62,00:05:00.75-00:05:03.31","8677-9160,9843-10066,12927-13135,17681-17857,18045-18198"
P25_10,What did he do with the napkin,napkin,"pick-up,put-down,pick-up,pick-up,put-down","00:02:43.17-00:02:43.96,00:02:48.06-00:02:49.72,00:03:32.38-00:03:35.62,00:04:59.88-00:05:00.65,00:05:03.41-00:05:05.78","9790-9837,10083-10183,12742-12937,17992-18039,18204-18346"
P25_10,What did he do with the oil,oil,"pick-up,put-down","00:03:07.09-00:03:07.82,00:03:24.45-00:03:26.16","11225-11269,12267-12369"
P25_10,What did he do with the pan,pan,"pick-up,lather,put-down","00:00:19.43-00:00:22.39,00:01:11.99-00:02:17.60,00:02:20.93-00:02:23.54","1165-1343,4319-8256,8455-8612"
P25_10,What did he do with the paper,paper,"pick-up,throw-away","00:05:06.71-00:05:11.81,00:05:14.02-00:05:14.86","18402-18708,18841-18891"
P25_10,What did he do with the salt,salt,"pick-up,put-down","00:04:48.49-00:04:49.99,00:04:50.09-00:04:51.59","17309-17399,17405-17495"
P25_10,What did he do with the sponge,sponge,"move,pick-up,put-on","00:00:22.49-00:00:24.83,00:00:50.98-00:00:51.76,00:00:51.51-00:00:58.71","1349-1489,3058-3105,3090-3522"
P25_10,What did he do with the tap,tap,"open,close,open,close","00:00:26.31-00:00:27.71,00:02:39.92-00:02:42.14,00:04:52.62-00:04:54.59,00:04:57.55-00:04:58.64","1578-1662,9595-9728,17557-17675,17853-17918"
P25_11,What did he do with the cloth,cloth,"clean,put-down","00:04:35.91-00:04:43.97,00:04:57.18-00:04:58.34","16554-17038,17830-17900"
P25_11,What did he do with the coffee,coffee,"pick-up,pick-up,put-down,put","00:00:37.37-00:00:44.82,00:01:01.35-00:01:03.01,00:01:03.07-00:01:04.29,00:03:24.67-00:03:25.64","2242-2689,3681-3780,3784-3857,12280-12338"
P25_11,What did he do with the coffee pot,pot:coffee,"pick-up,set-down,clean,tighten,put-down,take,put","00:00:09.86-00:00:12.71,00:01:32.95-00:01:55.53,00:01:57.87-00:02:02.46,00:02:06.38-00:02:46.48,00:02:54.58-00:02:55.90,00:03:12.05-00:03:13.14,00:03:12.82-00:03:15.20","591-762,5577-6931,7072-7347,7582-9988,10474-10554,11523-11588,11569-11712"
P25_11,What did he do with the detergent,detergent,"pick-up,put-on","00:05:08.13-00:05:10.47,00:05:16.84-00:05:18.15","18487-18628,19010-19089"
P25_11,What did he do with the door,door,"open,close","00:00:35.17-00:00:39.58,00:00:44.15-00:00:45.48","2110-2374,2649-2728"
P25_11,What did he do with the drawer,drawer,"open,close,open,close,open","00:00:55.78-00:00:56.94,00:02:58.00-00:02:58.75,00:03:16.12-00:03:17.01,00:03:17.97-00:03:18.85,00:05:08.10-00:05:09.03","3346-3416,10680-10725,11767-11820,11878-11931,18486-18541"
P25_11,What did he do with the hand,hand,dry,00:05:55.85-00:05:58.44,21351-21506
P25_11,What did he do with the jar,jar,"open,close","00:00:47.50-00:00:50.43,00:03:21.51-00:03:24.57","2850-3025,12090-12274"
P25_11,What did he do with the kitchen,kitchen,clean,00:04:17.40-00:04:34.05,15443-16443
P25_11,What did he do with the lighter,lighter,"pick-up,put","00:02:55.50-00:02:58.20,00:03:16.85-00:03:17.91","10530-10692,11811-11874"
P25_11,What did he do with the napkin,napkin,"pick-up,put-down,pick-up,put-down,take,put,pick-up,put-down,pick-up,put-down","00:00:28.54-00:00:31.54,00:00:31.64-00:00:32.91,00:02:02.88-00:02:05.12,00:02:48.38-00:02:50.49,00:03:24.74-00:03:33.56,00:03:42.67-00:03:44.40,00:04:58.31-00:04:59.13,00:05:04.13-00:05:06.86,00:05:54.84-00:05:55.75,00:05:59.42-00:06:02.28","1712-1892,1898-1974,7372-7507,10102-10229,12284-12813,13360-13464,17898-17947,18247-18411,21290-21345,21565-21736"
P25_11,What did he do with the phone,phone,put-down,00:00:01.12-00:00:03.71,67-222
P25_11,What did he do with the rag,rag,"take,wash","00:03:47.04-00:03:48.45,00:03:47.11-00:04:01.52","13622-13707,13626-14491"
P25_11,What did he do with the sink,sink,close,00:05:53.47-00:05:54.60,21208-21276
P25_11,What did he do with the sponge,sponge,pick-up,00:05:12.35-00:05:13.63,18741-18817
P25_11,What did he do with the tap,tap,"open,close,turn,open,close,open","00:00:08.49-00:00:09.76,00:02:50.70-00:02:51.25,00:03:46.01-00:03:47.01,00:04:34.83-00:04:35.83,00:04:44.07-00:04:45.37,00:05:13.90-00:05:15.00","509-585,10242-10275,13560-13620,16489-16549,17044-17122,18834-18900"
P25_11,What did he do with the teaspoon,teaspoon,"pick-up,put-down,pick-up,clean","00:00:57.04-00:01:00.04,00:01:27.97-00:01:29.17,00:05:19.66-00:05:21.43,00:05:20.99-00:05:35.12","3422-3602,5278-5350,19179-19285,19259-20107"
P25_11,What did he do with the water,water,"put-in,dump-out,put-in","00:00:12.81-00:00:16.10,00:00:16.15-00:00:17.34,00:00:17.44-00:00:20.97","768-966,968-1040,1046-1258"
P25_12,What did he do with the coffee cup,cup:coffee,pick-up,00:00:12.67-00:00:23.51,760-1410
P25_12,What did he do with the coffee pot,pot:coffee,"check,check,check","00:00:01.57-00:00:08.41,00:00:49.30-00:00:54.09,00:01:20.35-00:01:24.14","94-504,2958-3245,4821-5048"
P25_12,What did he do with the door,door,open,00:00:10.43-00:00:12.51,625-750
P25_12,What did he do with the drawer,drawer,"open,open,close","00:00:38.39-00:00:40.83,00:01:10.02-00:01:10.89,00:01:18.60-00:01:19.60","2303-2449,4201-4253,4716-4776"
P25_12,What did he do with the lid,lid,touch,00:01:02.85-00:01:07.00,3771-4020
P25_12,What did he do with the saucer,saucer,"put-down,pick-up,put-down","00:00:23.61-00:00:29.30,00:00:28.46-00:00:32.63,00:00:32.08-00:00:34.72","1416-1758,1707-1957,1924-2083"
P25_12,What did he do with the sugar,sugar,pick-up,00:00:56.17-00:00:57.77,3370-3466
P25_12,What did he do with the teaspoon,teaspoon,"pick-up,put-down,pick-up,put-down","00:00:38.77-00:00:44.29,00:00:45.34-00:00:48.06,00:01:10.86-00:01:17.00,00:01:17.67-00:01:19.25","2326-2657,2720-2883,4251-4620,4660-4755"
P26_01,What did he do with the cabinet,cabinet,"open,close","00:00:41.06-00:00:42.29,00:00:43.92-00:00:45.32","2463-2537,2635-2719"
P26_01,What did he do with the chicken breast,breast:chicken,"pick-up,put,move","00:00:20.95-00:00:22.70,00:00:24.65-00:00:26.40,00:01:14.38-00:01:17.28","1257-1362,1479-1584,4462-4636"
P26_01,What did he do with the dish,dish,"pick-up,put","00:00:13.55-00:00:15.74,00:00:15.75-00:00:17.36","813-944,945-1041"
P26_01,What did he do with the door,door,"open,close","00:00:03.57-00:00:05.08,00:00:09.46-00:00:10.40","214-304,567-624"
P26_01,What did he do with the drawer,drawer,"open,close","00:00:29.00-00:00:30.50,00:00:33.02-00:00:34.02","1740-1830,1981-2041"
P26_01,What did he do with the fork,fork,put-down,00:00:36.26-00:00:37.36,2175-2241
P26_01,What did he do with the fridge,fridge,"open,close","00:00:19.35-00:00:20.85,00:00:22.80-00:00:24.30","1161-1251,1368-1458"
P26_01,What did he do with the knife,knife,"pick-up,pick-up","00:00:30.60-00:00:32.28,00:00:32.38-00:00:33.30","1836-1936,1942-1997"
P26_01,What did he do with the pan,pan,"pick-up,put,move,grab,put-down","00:00:05.68-00:00:09.42,00:00:11.28-00:00:13.35,00:00:45.94-00:00:50.89,00:01:02.01-00:01:05.06,00:01:04.28-00:01:05.48","340-565,676-801,2756-3053,3720-3903,3856-3928"
P26_01,What did he do with the stove,stove,"turn-on,turn-on,turn-up","00:00:49.74-00:00:57.72,00:00:57.54-00:01:00.90,00:01:05.79-00:01:11.02","2984-3463,3452-3654,3947-4261"
P26_01,What did he do with the tray,tray,open,00:00:29.01-00:00:30.71,1740-1842
P26_02,What did he do with the bag,bag,put-in,00:06:16.10-00:06:19.09,22566-22745
P26_02,What did he do with the bread,bread,"pick-up,open,slice,take,put-down,take,put-down","00:05:44.47-00:05:46.27,00:05:51.21-00:05:59.33,00:05:59.88-00:06:04.89,00:06:10.17-00:06:10.93,00:06:11.80-00:06:12.83,00:06:14.46-00:06:16.22,00:06:24.96-00:06:26.66","20668-20776,21072-21559,21592-21893,22210-22255,22308-22369,22467-22573,23097-23199"
P26_02,What did he do with the chicken breast,breast:chicken,"pick-up,put,pick-up,put,pick-up,put,turn,turn,turn,turn,flip,flip,turn,turn,flip,flip,take,put,take,put","00:00:21.18-00:00:24.79,00:00:26.38-00:00:30.72,00:00:31.58-00:00:35.53,00:00:35.63-00:00:39.02,00:00:40.24-00:00:41.22,00:00:42.84-00:00:46.13,00:01:38.95-00:02:05.90,00:02:06.00-00:02:30.35,00:03:31.25-00:03:39.51,00:03:41.38-00:03:44.86,00:04:31.35-00:04:33.65,00:04:33.52-00:04:35.09,00:05:02.15-00:05:05.46,00:05:04.34-00:05:06.46,00:06:30.61-00:06:32.51,00:06:31.95-00:06:33.78,00:07:01.23-00:07:02.99,00:07:02.16-00:07:03.67,00:07:04.34-00:07:05.41,00:07:06.01-00:07:07.10","1270-1487,1582-1843,1894-2131,2137-2341,2414-2473,2570-2767,5937-7554,7560-9021,12675-13170,13282-13491,16281-16419,16411-16505,18129-18327,18260-18387,23436-23550,23517-23626,25273-25379,25329-25420,25460-25524,25560-25626"
P26_02,What did he do with the cooker,cooker,increase,00:02:51.65-00:02:56.76,10299-10605
P26_02,What did he do with the cupboard,cupboard,"open,close","00:07:32.75-00:07:33.44,00:07:34.69-00:07:35.54","27165-27206,27281-27332"
P26_02,What did he do with the cutlery,cutlery,put,00:07:18.20-00:07:19.79,26292-26387
P26_02,What did he do with the dish,dish,"pick-up,place","00:01:28.95-00:01:31.49,00:01:34.48-00:01:36.02","5337-5489,5668-5761"
P26_02,What did he do with the door,door,"open,close,open,close,open,close,open,close,open,close","00:00:03.06-00:00:04.40,00:00:12.08-00:00:14.36,00:01:26.48-00:01:27.30,00:01:32.40-00:01:33.32,00:05:21.65-00:05:22.43,00:05:23.47-00:05:25.42,00:05:42.83-00:05:43.75,00:05:46.21-00:05:47.47,00:06:23.25-00:06:24.86,00:06:26.76-00:06:27.70","183-264,724-861,5188-5238,5544-5599,19299-19345,19408-19525,20569-20625,20772-20848,22995-23091,23205-23262"
P26_02,What did he do with the fork,fork,"pick-up,put,pick-up,pick-up,put-down,take,put-down,pick-up,put,put-down,take","00:01:36.14-00:01:38.10,00:02:30.44-00:02:32.53,00:02:49.79-00:02:51.05,00:03:22.11-00:03:27.24,00:03:48.25-00:03:50.35,00:04:28.55-00:04:30.30,00:04:37.34-00:04:39.93,00:05:00.55-00:05:01.80,00:05:10.80-00:05:12.32,00:06:40.11-00:06:43.19,00:06:59.88-00:07:01.13","5768-5886,9026-9151,10187-10263,12126-12434,13695-13821,16113-16218,16640-16795,18033-18108,18648-18739,24006-24191,25192-25267"
P26_02,What did he do with the fridge,fridge,"open,close,open,close,open,close","00:00:41.65-00:00:42.82,00:00:46.23-00:00:47.97,00:04:04.87-00:04:06.54,00:04:07.84-00:04:09.04,00:04:17.50-00:04:18.50,00:04:20.22-00:04:21.38","2499-2569,2773-2878,14692-14792,14870-14942,15450-15510,15613-15682"
P26_02,What did he do with the gas,gas,turn-off,00:06:55.29-00:06:59.64,24917-25178
P26_02,What did he do with the hand,hand,"wash,dry","00:00:50.56-00:00:54.40,00:00:57.94-00:01:03.02","3033-3264,3476-3781"
P26_02,What did he do with the knife,knife,"take,put-down,pick-up,take,put-down","00:04:10.05-00:04:10.76,00:04:13.57-00:04:14.46,00:05:49.70-00:05:50.98,00:06:28.01-00:06:29.21,00:06:29.28-00:06:30.24","15003-15045,15214-15267,20982-21058,23280-23352,23356-23414"
P26_02,What did he do with the lemon,lemon,"take,cut,put-down,put-down","00:04:07.18-00:04:07.98,00:04:10.96-00:04:13.56,00:04:15.35-00:04:16.08,00:04:18.40-00:04:20.26","14830-14878,15057-15213,15321-15364,15503-15615"
P26_02,What did he do with the oil,oil,"pick-up,grab,season-with,close,put","00:00:09.67-00:00:11.98,00:07:19.77-00:07:21.27,00:07:20.99-00:07:29.08,00:07:29.06-00:07:31.56,00:07:33.52-00:07:34.61","580-718,26386-26476,26459-26944,26943-27093,27211-27276"
P26_02,What did he do with the plastic,plastic,remove,00:00:16.71-00:00:21.08,1002-1264
P26_02,What did he do with the plate,plate,"pick-up,put,grab,put,grab,put","00:02:35.41-00:02:36.87,00:02:41.41-00:02:43.23,00:07:13.24-00:07:14.77,00:07:14.54-00:07:16.46,00:07:35.65-00:07:37.04,00:07:37.14-00:07:38.83","9324-9412,9684-9793,25994-26086,26072-26187,27339-27422,27428-27529"
P26_02,What did he do with the salt,salt,"pick-up,pick-up,put,place,move,pick-up,put","00:00:04.40-00:00:09.05,00:01:08.60-00:01:10.55,00:01:13.83-00:01:19.34,00:01:19.36-00:01:20.36,00:02:34.25-00:02:35.00,00:05:20.59-00:05:21.55,00:05:22.49-00:05:23.51","264-543,4116-4233,4429-4760,4761-4821,9255-9300,19235-19293,19349-19410"
P26_02,What did he do with the tap,tap,"open,close","00:00:48.23-00:00:50.22,00:00:53.91-00:00:54.94","2893-3013,3234-3296"
P26_03,What did he do with the cutlery,cutlery,"pick-up,put,put,rinse","00:00:16.24-00:00:17.58,00:00:19.27-00:00:22.25,00:04:17.15-00:04:18.72,00:04:21.95-00:04:29.16","974-1054,1156-1335,15428-15523,15717-16149"
