video_id,question_about_action,noun,answer,time
P24_02,What did he do with the bowl,bowl,pick-up,00:01:08.34-00:01:10.34
P24_02,What did he do with the cabinet,cabinet,"open,close,grab,change,open,close","00:00:09.73-00:00:11.69,00:00:17.57-00:00:18.43,00:00:20.13-00:00:20.91,00:00:21.08-00:00:22.14,00:01:48.84-00:01:50.27,00:01:51.97-00:01:52.48"
P24_02,What did he do with the cloth,cloth,take,00:12:57.75-00:13:01.03
P24_02,What did he do with the coffee machine,machine:coffee,"grab,put-down","00:00:35.59-00:00:36.37,00:00:37.05-00:00:37.71"
P24_02,What did he do with the cooker flame,flame:cooker,adjust,00:00:38.96-00:00:43.90
P24_02,What did he do with the cupboard,cupboard,"open,open,close,close","00:04:31.35-00:04:32.29,00:04:32.23-00:04:34.38,00:04:37.38-00:04:38.44,00:04:39.59-00:04:41.48"
P24_02,What did he do with the door,door,"open,close,open,open,close","00:01:06.52-00:01:07.75,00:01:11.04-00:01:11.96,00:06:17.00-00:06:18.26,00:12:10.21-00:12:11.32,00:12:13.04-00:12:14.26"
P24_02,What did he do with the extractor fan,fan:extractor,"turn-on,turn-off","00:10:26.73-00:10:28.36,00:13:13.46-00:13:16.63"
P24_02,What did he do with the fork,fork,"grab,put-down,take,take,pick-up,take,put-down,put-down,take","00:01:50.45-00:01:51.87,00:02:08.67-00:02:09.31,00:02:48.24-00:02:49.31,00:03:10.84-00:03:12.21,00:03:54.74-00:04:03.97,00:04:41.48-00:04:45.90,00:07:38.80-00:07:40.75,00:09:26.92-00:09:27.90,00:09:29.77-00:09:31.23"
P24_02,What did he do with the fridge,fridge,"open,close,open,close,open","00:00:02.13-00:00:04.31,00:00:06.98-00:00:07.53,00:01:13.27-00:01:14.50,00:01:19.28-00:01:20.98,00:11:58.82-00:12:00.30"
P24_02,What did he do with the glass,glass,"pick-up,put","00:12:12.05-00:12:13.26,00:12:14.91-00:12:16.38"
P24_02,What did he do with the hand,hand,"rinse,dry","00:03:49.56-00:03:53.47,00:12:58.07-00:13:01.02"
P24_02,What did he do with the hob,hob,turn-off,00:12:30.77-00:12:33.97
P24_02,What did he do with the knife,knife,"pick-up,grab,put-down","00:06:18.23-00:06:21.01,00:13:25.16-00:13:26.61,00:13:27.13-00:13:28.93"
P24_02,What did he do with the meat,meat,"grab,pick-up,grab,put,move,move,flip,flip,pick-up,stir,move,check,move,turn,move,check,cut,turn,check,move,compress,flip,compress,take,take,press,move,move,check,press,check,flip,compress,check,check,press,check,cut,check,press,press,compress,take,put,compress,flip,flip,check,turn,turn,turn,press,put","00:00:05.26-00:00:07.60,00:00:54.10-00:00:56.30,00:01:37.44-00:01:40.38,00:01:40.41-00:01:46.76,00:01:54.27-00:02:06.49,00:03:14.01-00:03:19.93,00:03:20.68-00:03:25.85,00:03:26.00-00:03:28.27,00:03:33.59-00:03:36.15,00:04:03.58-00:04:10.21,00:04:45.17-00:04:53.84,00:04:52.35-00:04:56.18,00:05:27.29-00:05:39.15,00:05:39.25-00:05:41.57,00:06:08.57-00:06:15.13,00:06:15.89-00:06:27.75,00:06:25.05-00:06:27.55,00:06:27.01-00:06:30.50,00:06:36.35-00:06:39.47,00:06:41.95-00:06:49.07,00:06:51.23-00:07:00.29,00:07:03.52-00:07:04.21,00:07:14.93-00:07:17.06,00:07:17.16-00:07:19.12,00:07:19.80-00:07:21.51,00:07:25.57-00:07:31.64,00:07:31.74-00:07:37.03,00:07:54.34-00:08:03.50,00:08:02.67-00:08:04.35,00:08:09.72-00:08:19.17,00:08:33.02-00:08:34.65,00:08:35.34-00:08:38.28,00:09:07.63-00:09:15.69,00:09:17.50-00:09:18.81,00:09:32.10-00:09:35.05,00:09:35.88-00:09:50.34,00:09:51.50-00:09:53.48,00:10:00.96-00:10:04.80,00:10:05.20-00:10:07.00,00:10:09.14-00:10:13.55,00:10:16.40-00:10:26.00,00:10:32.18-00:10:37.77,00:10:37.73-00:10:42.47,00:10:43.42-00:10:45.84,00:10:46.40-00:10:52.71,00:10:52.24-00:10:54.94,00:10:54.99-00:10:58.43,00:11:31.31-00:11:31.87,00:11:36.40-00:11:46.51,00:12:20.26-00:12:22.41,00:12:21.87-00:12:23.80,00:12:24.49-00:12:30.66,00:12:34.77-00:12:37.12"
P24_02,What did he do with the oil,oil,"grab,pour,pour","00:02:11.88-00:02:13.01,00:02:17.85-00:02:23.41,00:13:01.92-00:13:09.28"
P24_02,What did he do with the oil bottle,bottle:oil,"open,put-down,take,close,put-down","00:02:13.77-00:02:17.80,00:02:24.01-00:02:27.51,00:13:00.76-00:13:02.33,00:13:08.94-00:13:12.13,00:13:12.02-00:13:13.65"
P24_02,What did he do with the oregano,oregano,"take,put,pick-up,put,put,grab,put,put","00:05:05.27-00:05:08.54,00:05:11.09-00:05:23.34,00:05:43.09-00:05:44.57,00:05:47.84-00:05:56.84,00:08:45.85-00:08:53.90,00:11:11.36-00:11:14.38,00:11:14.48-00:11:20.41,00:11:24.22-00:11:27.70"
P24_02,What did he do with the oregano bag,bag:oregano,take,00:04:55.94-00:05:02.03
P24_02,What did he do with the pan,pan,"grab,put-down,pick-up,put,put-into,put,put","00:00:11.71-00:00:14.48,00:00:14.76-00:00:16.52,00:00:48.71-00:00:50.06,00:00:50.62-00:00:51.63,00:07:20.87-00:07:22.21,00:07:22.31-00:07:24.55,00:12:43.99-00:12:48.83"
P24_02,What did he do with the paper,paper,"pick-up,throw-away","00:07:41.20-00:07:44.45,00:07:45.80-00:07:47.55"
P24_02,What did he do with the plate,plate,"take,put-down,put-onto,grab,put-down","00:04:34.19-00:04:37.45,00:04:38.53-00:04:39.94,00:07:18.00-00:07:19.75,00:13:18.32-00:13:19.77,00:13:20.79-00:13:23.15"
P24_02,What did he do with the salad,salad,"pick-up,open,mix,pick-up,move,pick-up,put","00:01:16.41-00:01:18.13,00:01:21.35-00:01:23.87,00:02:49.88-00:02:52.73,00:03:33.27-00:03:40.33,00:03:39.26-00:03:41.02,00:11:54.36-00:11:55.40,00:11:55.70-00:11:57.20"
P24_02,What did he do with the salad box,box:salad,throw,00:01:31.66-00:01:34.54
P24_02,What did he do with the salt,salt,"take,put,put-down,pick-up,put,put,put,take,put","00:02:27.46-00:02:29.00,00:02:30.48-00:02:39.36,00:03:04.73-00:03:07.43,00:04:14.05-00:04:17.45,00:04:17.54-00:04:22.90,00:05:56.94-00:06:07.20,00:08:58.21-00:09:02.87,00:11:01.47-00:11:03.28,00:11:03.38-00:11:10.10"
P24_02,What did he do with the salt bag,bag:salt,take,00:08:57.03-00:08:57.99
P24_02,What did he do with the stove,stove,turn-on,00:00:37.40-00:00:40.56
P24_02,What did he do with the tap,tap,"open,close,turn-on","00:03:43.11-00:03:48.73,00:03:53.57-00:03:55.01,00:12:42.38-00:12:44.39"
P24_02,What did he do with the water,water,"pick-up,put,pour","00:12:01.12-00:12:03.84,00:12:05.64-00:12:07.91,00:12:44.93-00:12:56.03"
P24_03,What did he do with the bowl,bowl,"empty,rinse,wash,rinse,put-down","00:02:15.97-00:02:18.42,00:02:21.15-00:02:24.44,00:02:27.21-00:02:43.20,00:02:44.04-00:03:02.88,00:03:04.93-00:03:07.73"
P24_03,What did he do with the cloth,cloth,pick-up,00:08:03.26-00:08:05.57
P24_03,What did he do with the coffee,coffee,put-down,00:01:35.93-00:01:40.60
P24_03,What did he do with the coffee cup,cup:coffee,"grab,grab,grab,move,grab,rinse,lather,put,grab,lather,put-down,put-down,pick-up,pick-up,lather,lather,put-down,pick-up,rinse,put-down","00:00:57.38-00:00:58.74,00:00:58.74-00:00:59.97,00:01:00.07-00:01:02.09,00:01:02.01-00:01:05.82,00:01:09.38-00:01:11.06,00:01:10.49-00:01:11.77,00:01:11.96-00:01:20.26,00:01:20.36-00:01:21.56,00:01:21.66-00:01:23.53,00:01:23.63-00:01:29.79,00:01:29.81-00:01:30.67,00:01:29.88-00:01:31.10,00:01:30.97-00:01:32.59,00:01:31.45-00:01:32.27,00:01:32.61-00:01:38.54,00:01:32.87-00:01:35.83,00:05:23.22-00:05:24.54,00:05:24.45-00:05:24.97,00:05:25.60-00:05:29.87,00:05:30.44-00:05:32.98"
P24_03,What did he do with the cup,cup,"rinse,put,pick-up,rinse,put,pick-up,rinse","00:05:01.19-00:05:07.03,00:05:07.16-00:05:08.25,00:05:09.04-00:05:09.75,00:05:09.85-00:05:14.86,00:05:16.34-00:05:17.36,00:05:17.13-00:05:17.87,00:05:17.84-00:05:22.51"
P24_03,What did he do with the dish,dish,put,00:00:22.05-00:00:27.95
P24_03,What did he do with the door,door,"open,open,close","00:03:03.68-00:03:04.97,00:03:06.77-00:03:07.73,00:08:02.37-00:08:03.15"
P24_03,What did he do with the fork,fork,"grab,lather,lather,pick-up,lather,rinse,put-down,rinse,put-down","00:00:54.33-00:00:55.41,00:00:55.30-00:00:57.82,00:01:04.73-00:01:08.99,00:04:09.29-00:04:10.15,00:04:10.01-00:04:14.34,00:04:15.21-00:04:22.86,00:04:18.81-00:04:26.18,00:05:42.06-00:05:44.06,00:05:44.16-00:05:47.00"
P24_03,What did he do with the garbage,garbage,throw,00:07:19.13-00:07:33.47
P24_03,What did he do with the glass,glass,"pick-up,put-down,pick-up,pick-up,rinse,rinse,lather,put-down,lather,put-down,pick-up,rinse,put,pick-up,rinse,put,pick-up","00:00:03.30-00:00:07.77,00:00:06.34-00:00:07.13,00:01:49.10-00:01:50.90,00:01:49.59-00:01:50.59,00:01:50.90-00:01:52.31,00:01:50.96-00:01:51.90,00:01:52.00-00:01:58.14,00:01:58.24-00:01:59.48,00:02:03.23-00:02:09.71,00:02:10.00-00:02:12.20,00:04:29.93-00:04:31.41,00:04:31.79-00:04:33.39,00:04:42.27-00:04:44.53,00:04:45.25-00:04:46.19,00:04:45.85-00:04:55.84,00:04:56.47-00:04:58.72,00:04:59.33-00:05:01.98"
P24_03,What did he do with the hand,hand,"rinse,rinse,dry","00:02:13.13-00:02:16.22,00:02:43.01-00:02:44.19,00:08:06.06-00:08:07.11"
P24_03,What did he do with the knife,knife,"grab,lather,put,pick-up,rinse,put-down","00:00:48.20-00:00:49.34,00:00:49.54-00:00:53.41,00:00:51.51-00:00:54.23,00:05:33.08-00:05:33.95,00:05:34.05-00:05:37.68,00:05:38.53-00:05:41.86"
P24_03,What did he do with the pan,pan,"pick-up,lather,rinse,put-down","00:03:09.11-00:03:10.76,00:03:11.64-00:03:20.11,00:03:20.64-00:03:33.23,00:03:35.26-00:03:37.43"
P24_03,What did he do with the plate,plate,"pick-up,put-down,wash,pick-up,rinse,pick-up,rinse,lather,rinse,put-down,pick-up,rinse","00:00:03.05-00:00:06.14,00:00:10.23-00:00:13.52,00:00:29.00-00:00:47.07,00:00:30.89-00:00:32.39,00:00:33.28-00:00:34.26,00:03:37.53-00:03:39.05,00:03:39.01-00:03:40.11,00:03:40.82-00:03:49.23,00:03:50.58-00:03:58.34,00:03:59.15-00:04:03.41,00:05:47.10-00:05:48.05,00:05:47.91-00:05:57.85"
P24_03,What did he do with the sink,sink,"wipe,wash,wash,wash,wash,clean,open,close,close","00:06:05.73-00:06:11.43,00:06:22.60-00:06:30.96,00:06:41.19-00:06:47.54,00:06:47.64-00:06:52.16,00:06:58.20-00:07:11.65,00:07:17.02-00:07:17.95,00:07:47.89-00:07:50.33,00:07:48.38-00:07:57.68,00:07:58.05-00:07:59.92"
P24_03,What did he do with the sink cap,cap:sink,"rinse,put","00:07:46.71-00:07:48.43,00:07:50.43-00:07:57.95"
P24_03,What did he do with the sponge,sponge,"pick-up,rinse,rinse,rinse,rinse,rinse","00:00:14.37-00:00:15.42,00:00:14.94-00:00:16.69,00:06:04.01-00:06:05.28,00:06:11.85-00:06:21.91,00:06:31.41-00:06:38.28,00:06:53.37-00:06:56.94"
P24_03,What did he do with the tap,tap,"open,turn-on,turn-off,turn-on,close,open,turn-off,turn-off,turn-off","00:00:07.89-00:00:09.14,00:02:19.27-00:02:20.37,00:02:25.85-00:02:26.92,00:02:42.15-00:02:43.12,00:03:39.85-00:03:40.40,00:03:49.79-00:03:50.56,00:06:21.91-00:06:22.64,00:06:40.22-00:06:41.09,00:06:57.33-00:06:57.94"
P24_03,What did he do with the teaspoon,teaspoon,"pick-up,lather,rinse,put-down","00:04:04.17-00:04:05.50,00:04:06.45-00:04:09.34,00:04:26.44-00:04:28.67,00:04:28.77-00:04:29.83"
P24_04,What did he do with the bread slice,slice:bread,place,00:03:33.82-00:03:44.73
P24_04,What did he do with the cloth,cloth,"pick-up,pick-up,pick-up","00:01:36.13-00:01:38.13,00:02:01.15-00:02:02.48,00:07:17.90-00:07:21.92"
P24_04,What did he do with the coffee,coffee,"take,put,check,pick-up,pour","00:01:04.03-00:01:10.73,00:01:09.07-00:01:29.60,00:03:26.32-00:03:28.37,00:07:49.14-00:07:50.43,00:07:56.54-00:08:02.77"
P24_04,What did he do with the coffee box,box:coffee,close,00:01:31.78-00:01:35.28
P24_04,What did he do with the coffee cup,cup:coffee,"put,grab,put","00:07:51.43-00:07:53.44,00:08:05.00-00:08:06.51,00:08:07.53-00:08:09.33"
P24_04,What did he do with the coffee maker,maker:coffee,"grab,put","00:07:53.47-00:07:56.47,00:08:02.87-00:08:04.70"
P24_04,What did he do with the coffee pot,pot:coffee,"close,rinse,put","00:01:40.09-00:01:49.54,00:01:50.28-00:01:52.05,00:02:06.58-00:02:09.08"
P24_04,What did he do with the cup,cup,"take,wash,put-down,take,wash,rinse,take,rinse","00:06:06.59-00:06:07.26,00:06:07.44-00:06:15.75,00:06:15.38-00:06:16.47,00:06:16.57-00:06:17.91,00:06:18.10-00:06:23.97,00:06:26.61-00:06:32.28,00:06:34.27-00:06:35.66,00:06:35.55-00:06:38.26"
P24_04,What did he do with the door,door,"open,close,open,close,open,close,open,close,open,close","00:02:11.13-00:02:12.96,00:02:22.29-00:02:23.65,00:02:52.18-00:02:53.32,00:03:00.42-00:03:01.49,00:05:05.81-00:05:06.61,00:05:08.19-00:05:09.07,00:05:55.72-00:05:56.82,00:05:57.83-00:05:58.59,00:07:41.81-00:07:43.22,00:07:46.40-00:07:48.06"
P24_04,What did he do with the hand,hand,"dry,dry,rinse,dry,dry","00:01:00.30-00:01:03.08,00:01:38.13-00:01:38.97,00:01:56.83-00:01:57.52,00:02:02.40-00:02:04.30,00:07:21.87-00:07:25.30"
P24_04,What did he do with the heat,heat,"lower,turn-off","00:05:48.76-00:05:51.25,00:05:58.75-00:06:00.34"
P24_04,What did he do with the knife,knife,"pick-up,put,pick-up,drop,grab,pick-up,put,pick-up,rinse,lather,rinse,rinse,put-away","00:02:58.29-00:02:59.56,00:02:59.55-00:03:00.34,00:03:09.39-00:03:10.64,00:03:24.80-00:03:25.67,00:03:45.57-00:03:48.28,00:05:09.40-00:05:11.69,00:05:11.44-00:05:13.70,00:05:36.36-00:05:37.28,00:05:36.57-00:05:38.70,00:05:40.35-00:05:43.01,00:05:44.05-00:05:47.63,00:05:51.75-00:05:53.75,00:05:56.90-00:05:57.87"
P24_04,What did he do with the moka pot,pot:moka,"take,open,put-down","00:00:02.74-00:00:03.57,00:00:15.01-00:00:18.98,00:00:53.72-00:00:55.06"
P24_04,What did he do with the nutella,nutella,"pick-up,put-down,pick-up,open,open,grab,spread,grab,spread,take,spread,take,spread,take,spread,close,pick-up,put","00:02:13.45-00:02:14.38,00:02:20.26-00:02:21.89,00:03:02.93-00:03:04.07,00:03:04.17-00:03:08.97,00:03:10.38-00:03:24.25,00:03:49.07-00:03:52.10,00:03:50.64-00:03:56.59,00:03:56.69-00:03:59.11,00:03:59.46-00:04:08.87,00:04:09.35-00:04:11.50,00:04:12.07-00:04:16.70,00:04:16.91-00:04:18.62,00:04:18.75-00:04:34.14,00:04:44.04-00:04:45.78,00:04:45.84-00:04:53.04,00:04:52.94-00:05:01.07,00:05:04.35-00:05:05.31,00:05:06.71-00:05:08.54"
P24_04,What did he do with the paper,paper,"pick-up,throw-away","00:05:13.41-00:05:15.44,00:05:20.96-00:05:21.70"
P24_04,What did he do with the plate,plate,"pick-up,put,pick-up,put","00:02:53.43-00:02:56.36,00:02:56.02-00:02:58.19,00:05:15.71-00:05:16.85,00:05:17.63-00:05:18.62"
P24_04,What did he do with the pot,pot,"rinse,rinse,rinse","00:00:05.51-00:00:06.34,00:00:23.92-00:00:28.69,00:00:45.20-00:00:50.34"
P24_04,What did he do with the pot filter,filter:pot,clean,00:00:35.15-00:00:41.85
P24_04,What did he do with the rag,rag,"take,put-down","00:00:59.22-00:01:00.76,00:01:03.02-00:01:04.02"
P24_04,What did he do with the sink,sink,"rinse,clean,rinse,wash,close,clean","00:01:51.27-00:01:57.66,00:05:26.70-00:05:35.76,00:06:39.36-00:06:41.46,00:06:41.56-00:06:50.44,00:06:59.85-00:07:00.60,00:07:00.15-00:07:12.00"
P24_04,What did he do with the sponge,sponge,"pick-up,take,put-down,rinse,rinse,place","00:05:38.88-00:05:39.77,00:06:05.11-00:06:06.75,00:06:24.39-00:06:25.50,00:06:51.25-00:06:59.45,00:07:12.10-00:07:16.60,00:07:17.81-00:07:18.82"
P24_04,What did he do with the stove,stove,light,00:02:04.40-00:02:06.48
P24_04,What did he do with the tap,tap,"turn-on,turn-off,turn-off,close,open,turn-on,close","00:00:03.84-00:00:05.47,00:00:19.02-00:00:19.87,00:00:51.62-00:00:52.44,00:01:58.29-00:01:59.43,00:05:25.46-00:05:26.46,00:06:24.98-00:06:26.43,00:07:16.60-00:07:17.33"
P24_04,What did he do with the teaspoon,teaspoon,put,00:01:28.68-00:01:31.68
P24_04,What did he do with the water,water,"pour,turn-off","00:00:29.46-00:00:31.50,00:05:54.73-00:05:55.56"
P24_04,What did he do with the white bread,bread:white,"pick-up,pick-up,open,pick-up,put,take,grab,pick-up,close,place","00:02:15.19-00:02:21.35,00:02:24.52-00:02:25.63,00:02:25.70-00:02:46.58,00:02:45.50-00:02:51.45,00:02:49.35-00:02:50.83,00:03:28.72-00:03:30.15,00:03:30.73-00:03:41.19,00:07:25.54-00:07:26.48,00:07:26.90-00:07:42.02,00:07:43.32-00:07:46.30"
P24_05,What did he do with the bag,bag,"pick-up,open,close,put,take,put","00:09:56.86-00:09:57.80,00:09:58.64-00:10:10.70,00:10:35.92-00:10:42.46,00:10:43.93-00:10:45.16,00:21:38.99-00:21:40.58,00:21:42.07-00:21:44.75"
P24_05,What did he do with the bottle,bottle,"put-down,close,put,get,open","00:12:36.19-00:12:37.52,00:17:20.69-00:17:23.69,00:17:25.89-00:17:27.39,00:20:24.95-00:20:25.94,00:20:26.09-00:20:29.39"
P24_05,What did he do with the bottle opener,opener:bottle,"pick-up,put","00:02:57.51-00:03:00.79,00:03:09.74-00:03:12.84"
P24_05,What did he do with the bottle sauce,sauce:bottle,take,00:11:44.28-00:11:46.09
P24_05,What did he do with the box,box,"pick-up,open,close,put-down,take,open,close,take,open,close,put-down","00:13:23.05-00:13:24.13,00:13:24.23-00:13:26.87,00:15:17.44-00:15:21.41,00:15:21.30-00:15:22.60,00:22:33.70-00:22:34.98,00:22:35.42-00:22:36.80,00:22:52.22-00:22:55.57,00:23:16.26-00:23:17.20,00:23:16.83-00:23:17.80,00:23:23.29-00:23:24.99,00:23:26.34-00:23:27.40"
P24_05,What did he do with the caper,caper,"take,put-down,cut,cut,put","00:10:29.04-00:10:32.37,00:10:32.78-00:10:33.77,00:10:50.43-00:11:16.41,00:12:52.72-00:12:56.67,00:13:07.02-00:13:11.16"
P24_05,What did he do with the chopping board,board:chopping,"pick-up,pick-up,put,clean,put","00:03:14.63-00:03:16.43,00:08:42.21-00:08:42.94,00:08:43.67-00:08:44.65,00:08:49.42-00:08:54.12,00:08:54.21-00:09:01.63"
P24_05,What did he do with the cloth,cloth,pick-up,00:13:21.73-00:13:23.89
P24_05,What did he do with the colander,colander,"take,place","00:22:22.29-00:22:26.13,00:22:23.14-00:22:26.59"
P24_05,What did he do with the cooker,cooker,"rise-up,turn-off","00:11:30.88-00:11:34.42,00:23:54.87-00:23:56.83"
P24_05,What did he do with the cup,cup,"take,put-down","00:23:46.48-00:23:48.16,00:23:51.00-00:23:53.37"
P24_05,What did he do with the cupboard,cupboard,close,00:06:13.62-00:06:19.26
P24_05,What did he do with the cutting board,board:cutting,"rinse,put-down,take,put-down,pick-up,put-down,pick-up,lather,rinse,put-down","00:05:17.92-00:05:21.31,00:05:21.60-00:05:22.60,00:07:32.84-00:07:33.69,00:07:50.43-00:07:51.34,00:13:05.20-00:13:06.87,00:13:11.70-00:13:15.09,00:16:40.76-00:16:42.11,00:16:41.53-00:16:49.56,00:16:51.15-00:16:59.08,00:17:06.00-00:17:07.19"
P24_05,What did he do with the dish cloth,cloth:dish,"pick-up,pick-up","00:09:10.53-00:09:11.65,00:17:41.12-00:17:42.91"
P24_05,What did he do with the door,door,"open,open,close,open,close,open,open,close,open,close,close,open,open,open,open,close,open","00:00:03.14-00:00:04.44,00:00:04.15-00:00:05.16,00:00:29.96-00:00:32.65,00:01:21.34-00:01:23.06,00:01:35.61-00:01:37.18,00:01:43.45-00:01:45.07,00:02:28.84-00:02:29.77,00:02:30.57-00:02:32.24,00:07:53.66-00:07:55.11,00:07:56.01-00:07:57.12,00:16:25.32-00:16:26.81,00:17:12.58-00:17:13.72,00:19:07.06-00:19:07.82,00:22:20.22-00:22:21.40,00:22:21.48-00:22:22.19,00:22:27.03-00:22:28.40,00:25:45.60-00:25:46.61"
P24_05,What did he do with the flame,flame,"adjust,set","00:12:16.52-00:12:28.53,00:18:03.58-00:18:14.35"
P24_05,What did he do with the fork,fork,put,00:20:17.19-00:20:25.81
P24_05,What did he do with the fridge,fridge,"open,close,open,pick-up,open,close,open,close,open","00:04:20.75-00:04:21.89,00:04:25.50-00:04:26.97,00:09:53.39-00:09:54.66,00:09:54.70-00:09:56.84,00:10:43.18-00:10:44.03,00:10:45.26-00:10:46.21,00:17:24.79-00:17:25.79,00:17:26.81-00:17:28.11,00:19:21.16-00:19:24.44"
P24_05,What did he do with the gas,gas,turn-down,00:07:22.95-00:07:29.33
P24_05,What did he do with the glass,glass,"pick-up,put","00:19:07.78-00:19:09.67,00:19:09.76-00:19:12.01"
P24_05,What did he do with the hand,hand,"rinse,rinse,dry","00:06:09.41-00:06:11.24,00:09:05.23-00:09:06.62,00:09:11.87-00:09:13.07"
P24_05,What did he do with the heat,heat,adjust,00:12:39.52-00:12:43.01
P24_05,What did he do with the hob,hob,"switch-on,turn-on","00:06:27.32-00:06:31.45,00:24:31.06-00:24:32.53"
P24_05,What did he do with the knife,knife,"pick-up,put,pick-up,take,put-down,take,put-down,pick-up,put,pick-up,put-down,pick-up,put-down,rinse,lather,rinse,move,rinse,pick-up,put","00:01:56.52-00:01:57.87,00:02:03.45-00:02:05.19,00:03:28.20-00:03:29.98,00:07:08.98-00:07:11.51,00:07:20.54-00:07:21.39,00:07:33.41-00:07:34.43,00:07:51.27-00:07:52.30,00:08:39.77-00:08:40.91,00:09:01.26-00:09:02.59,00:10:46.31-00:10:47.49,00:11:17.27-00:11:17.89,00:12:52.06-00:12:53.03,00:13:14.98-00:13:15.78,00:16:36.47-00:16:37.34,00:16:37.44-00:16:40.55,00:16:59.00-00:17:01.46,00:17:07.00-00:17:13.50,00:17:10.25-00:17:11.38,00:19:12.11-00:19:18.11,00:19:18.21-00:19:20.21"
P24_05,What did he do with the lid,lid,"pick-up,put,pick-up,put,pick-up,put,put,raise,lower,lift,put-down,put,get,put-away,take","00:00:15.55-00:00:20.09,00:00:19.81-00:00:20.63,00:00:20.52-00:00:23.10,00:00:27.78-00:00:29.86,00:00:32.75-00:00:35.51,00:00:35.85-00:00:36.37,00:01:15.93-00:01:20.68,00:09:31.90-00:09:34.63,00:09:34.73-00:09:36.07,00:14:37.50-00:14:39.51,00:14:39.61-00:14:42.97,00:18:43.88-00:18:49.23,00:19:54.34-00:20:00.63,00:20:00.69-00:20:01.41,00:20:00.80-00:20:02.11"
