video_id,question_about_nouns,verb,answer,time,frames
P29_03,What all does he scour,scour,"bowl,baking tray,bowl,bowl,bowl,fork,fork,knife,tin,tin,tin,jug,plate,plate,plate,spoon,spatula,spatula,spatula,baking tray,spatula,baking tray,chopping board,chopping board,chopping board,chopping board,bowl,bowl,bowl,pan,pan,pan,pan,pan,pan,wok,wok,wok,wok,wok,wok,wok,wok,wok,wok","00:11:52.97-00:12:01.61,00:14:35.58-00:14:44.83,00:14:58.77-00:15:07.73,00:15:10.64-00:15:15.43,00:15:31.96-00:15:36.43,00:16:28.48-00:16:29.04,00:16:35.60-00:16:36.37,00:16:42.77-00:16:46.91,00:17:04.56-00:17:09.54,00:17:10.35-00:17:17.06,00:17:26.50-00:17:32.55,00:17:54.84-00:18:02.96,00:18:35.26-00:18:45.11,00:18:58.53-00:19:11.06,00:19:07.01-00:19:13.65,00:20:34.22-00:20:42.08,00:20:53.41-00:20:58.38,00:20:57.69-00:21:02.55,00:21:02.65-00:21:05.20,00:22:51.31-00:23:05.61,00:23:12.12-00:23:16.51,00:23:22.73-00:23:27.72,00:24:10.83-00:24:15.66,00:24:15.72-00:24:19.49,00:26:13.74-00:26:18.18,00:26:18.28-00:26:22.59,00:29:25.17-00:29:35.11,00:29:34.03-00:29:36.66,00:29:35.08-00:29:47.73,00:30:49.73-00:30:58.91,00:30:55.00-00:31:10.63,00:30:58.58-00:31:10.40,00:31:21.18-00:31:28.11,00:31:27.89-00:31:34.44,00:31:34.16-00:31:45.23,00:33:01.52-00:33:17.77,00:33:02.03-00:33:11.66,00:33:11.77-00:33:20.42,00:33:19.83-00:33:23.57,00:33:23.67-00:33:26.97,00:33:27.07-00:33:31.51,00:33:31.61-00:33:34.76,00:33:34.86-00:33:37.71,00:33:43.23-00:33:53.63,00:33:57.93-00:33:59.84","42778-43296,52534-53089,53926-54463,54638-54925,55917-56185,59308-59342,59736-59782,60166-60414,61473-61772,61820-62223,62790-63153,64490-64977,66915-67506,68311-69063,68820-69219,74053-74524,75204-75502,75461-75753,75759-75912,82278-83136,83527-83790,84163-84463,87049-87339,87343-87569,94424-94690,94696-94955,105910-106506,106441-106599,106504-107263,110983-111534,111300-112237,111514-112224,112870-113286,113273-113666,113649-114313,118891-119866,118921-119499,119506-120025,119989-120214,120220-120418,120424-120690,120696-120885,120891-121062,121393-122017,122275-122390"
P29_03,What all does he scrub,scrub,sink,00:10:08.27-00:10:19.76,36496-37185
P29_03,What all does he seal,seal,wrapper,00:02:55.41-00:02:59.77,10524-10786
P29_03,What all does he squeeze,squeeze,"detergent,detergent,detergent,detergent","00:29:23.47-00:29:25.62,00:31:17.71-00:31:19.39,00:31:52.23-00:31:54.96,00:32:58.32-00:33:00.07","105808-105937,112662-112763,114733-114897,118699-118804"
P29_03,What all does he squeeze-up,squeeze-up,"liquid,liquid","00:10:40.61-00:10:42.82,00:20:07.56-00:20:09.46","38436-38569,72453-72567"
P29_03,What all does he stack,stack,saucepan,00:05:58.84-00:06:01.43,21530-21685
P29_03,What all does he submerge,submerge,"sink,bowl,bowl,bowl,bowl,tin,tin,plate,plate,plate,baking tray,spatula,chopping board,pan,masher,bowl,chopping board","00:11:26.02-00:11:27.05,00:11:28.48-00:11:30.13,00:11:33.44-00:11:35.05,00:15:29.43-00:15:30.59,00:15:51.50-00:15:54.06,00:17:02.46-00:17:03.91,00:17:23.48-00:17:28.63,00:18:33.95-00:18:34.58,00:18:49.34-00:18:50.50,00:18:57.50-00:18:58.59,00:22:49.85-00:22:51.21,00:23:10.85-00:23:12.02,00:24:08.50-00:24:10.75,00:24:29.46-00:24:31.32,00:24:58.93-00:25:00.11,00:25:43.55-00:25:44.35,00:26:11.50-00:26:12.51","41161-41223,41308-41407,41606-41703,55765-55835,57090-57243,61347-61434,62608-62917,66837-66874,67760-67830,68250-68315,82191-82272,83451-83521,86910-87045,88167-88279,89935-90006,92613-92661,94290-94350"
P29_03,What all does he swirl,swirl,"water,water","00:25:08.08-00:25:22.54,00:26:35.67-00:26:37.24","90484-91352,95740-95834"
P29_03,What all does he take,take,teapot,00:21:39.80-00:21:44.22,77988-78253
P29_03,What all does he tessellate,tessellate,saucepan,00:05:55.05-00:05:56.57,21303-21394
P29_03,What all does he throw,throw,"baking tray,cap","00:09:57.87-00:10:01.45,00:28:25.62-00:28:26.47","35872-36087,102337-102388"
P29_03,What all does he tip,tip,"cafetiere,bowl,pan,pan","00:29:00.72-00:29:02.30,00:29:17.19-00:29:19.73,00:31:10.73-00:31:15.99,00:31:46.01-00:31:50.20","104443-104538,105431-105583,112243-112559,114360-114612"
P29_03,What all does he tip-into,tip-into,sink,00:33:54.60-00:33:55.35,122076-122121
P29_03,What all does he tip-over,tip-over,cafetiere,00:28:57.52-00:28:59.63,104251-104377
P29_03,What all does he turn,turn,"tap,tap","00:25:24.20-00:25:25.09,00:32:58.18-00:32:58.84","91452-91505,118690-118730"
P29_03,What all does he turn-of,turn-of,tap,00:34:11.72-00:34:12.58,123103-123154
P29_03,What all does he turn-off,turn-off,"tap,tap,tap,tap,tap","00:25:57.77-00:25:58.73,00:28:18.33-00:28:19.76,00:28:50.92-00:28:52.19,00:31:45.03-00:31:45.91,00:32:03.13-00:32:04.17","93466-93523,101899-101985,103855-103931,114301-114354,115387-115450"
P29_03,What all does he turn-on,turn-on,"hot tap,tap,tap,tap,tap,tap,tap,tap","00:10:00.60-00:10:06.05,00:20:02.33-00:20:03.49,00:25:54.81-00:25:55.72,00:28:14.33-00:28:15.70,00:28:44.68-00:28:46.46,00:28:55.86-00:28:56.89,00:31:20.26-00:31:22.26,00:31:51.25-00:31:52.13","36036-36363,72139-72209,93288-93343,101659-101742,103480-103587,104151-104213,112815-112935,114675-114727"
P29_03,What all does he video,video,"sponge,sponge","00:02:32.55-00:02:34.40,00:02:35.57-00:02:36.07","9153-9264,9334-9364"
P29_03,What all does he wash,wash,"plate,plate,bowl,bowl,bowl,bowl,bowl,plate,grater,grater,bowl,bowl,bowl,bowl,bowl,bowl,bowl,bowl,bowl,knife,fork,fork,knife,tin,blender,plate,knife,spoon,spatula,spoon,teapot,baking tray,pan,masher,bowl,bowl,lid,pan,cafetiere,wok","00:11:02.61-00:11:14.25,00:11:04.30-00:11:13.83,00:11:34.80-00:11:38.22,00:11:39.51-00:11:42.13,00:11:49.98-00:11:52.87,00:12:02.81-00:12:08.41,00:12:21.34-00:12:36.35,00:12:42.88-00:12:46.28,00:12:55.80-00:13:05.79,00:13:05.89-00:13:11.00,00:13:19.20-00:13:28.04,00:13:28.99-00:13:33.83,00:13:39.13-00:13:44.46,00:13:44.54-00:13:52.31,00:14:04.40-00:14:16.32,00:14:04.43-00:14:15.72,00:15:37.80-00:15:40.45,00:15:54.72-00:15:58.47,00:15:58.57-00:16:05.94,00:16:11.50-00:16:23.06,00:16:25.27-00:16:33.05,00:16:36.91-00:16:37.65,00:16:47.01-00:16:48.09,00:17:33.70-00:17:37.73,00:18:10.60-00:18:22.08,00:19:13.87-00:19:19.69,00:20:25.10-00:20:28.89,00:20:42.18-00:20:46.07,00:21:05.11-00:21:12.76,00:21:21.02-00:21:23.92,00:21:46.94-00:21:59.49,00:23:27.10-00:23:37.19,00:24:31.25-00:24:40.99,00:25:26.64-00:25:31.37,00:25:44.72-00:25:53.21,00:29:48.17-00:30:01.84,00:30:09.88-00:30:25.69,00:31:55.06-00:32:03.03,00:32:29.32-00:32:36.82,00:34:00.12-00:34:05.17","39756-40455,39858-40429,41688-41893,41970-42127,42598-42772,43368-43704,44480-45381,45772-45976,46548-47147,47153-47460,47952-48482,48539-48829,49147-49467,49472-49938,50664-51379,50665-51343,56268-56427,57283-57508,57514-57956,58290-58983,59116-59583,59814-59859,60420-60485,63222-63463,65435-66124,69232-69581,73506-73733,74530-74764,75906-76365,76861-77035,78416-79169,84426-85031,88275-88859,91598-91882,92683-93192,107290-108110,108592-109541,114903-115381,116959-117409,122407-122710"
P29_03,What all does he wipe,wipe,surface,00:28:27.15-00:28:41.75,102429-103305
P29_03,What all does he wrap,wrap,wire,00:27:12.22-00:27:14.41,97933-98064
P29_04,What all does he assemble,assemble,teapot,00:01:28.55-00:01:33.54,5313-5612
P29_04,What all does he close,close,"tea box,cupboard,cupboard","00:02:18.05-00:02:21.91,00:02:32.62-00:02:34.11,00:02:34.21-00:02:35.84","8283-8514,9157-9246,9252-9350"
P29_04,What all does he fold,fold,tea packet,00:02:13.26-00:02:14.76,7995-8085
P29_04,What all does he open,open,"cereal box,cereal box,pack,fridge,milk,tea box,tea packet,cupboard,cupboard","00:00:08.60-00:00:11.12,00:00:15.29-00:00:20.24,00:00:25.28-00:00:29.78,00:00:50.79-00:00:52.54,00:00:54.91-00:00:58.97,00:01:47.44-00:01:49.22,00:01:56.30-00:01:59.30,00:02:25.46-00:02:26.70,00:02:26.41-00:02:28.42","516-667,917-1214,1516-1786,3047-3152,3294-3538,6446-6553,6978-7158,8727-8802,8784-8905"
P29_04,What all does he pick-up,pick-up,"bowl,cereal,scissors,cereal,milk,teapot,teapot pot,teapot filter,kettle,tea,tea,teaspoon,mug,kettle,teaspoon","00:00:01.18-00:00:02.76,00:00:05.80-00:00:07.26,00:00:22.87-00:00:24.37,00:00:33.54-00:00:37.17,00:00:52.64-00:00:54.64,00:01:15.48-00:01:17.23,00:01:19.18-00:01:24.02,00:01:26.09-00:01:27.03,00:01:33.42-00:01:34.57,00:01:41.05-00:01:42.64,00:01:46.14-00:01:47.63,00:01:54.60-00:01:55.43,00:02:31.50-00:02:32.54,00:02:36.20-00:02:37.36,00:02:54.25-00:02:55.02","70-165,348-435,1372-1462,2012-2230,3158-3278,4528-4633,4750-5041,5165-5221,5605-5674,6063-6158,6368-6457,6876-6925,9090-9152,9372-9441,10455-10501"
P29_04,What all does he pour,pour,"cereal,milk,kettle","00:00:36.89-00:00:43.40,00:01:00.87-00:01:06.65,00:02:37.38-00:02:49.97","2213-2604,3652-3999,9442-10198"
P29_04,What all does he put,put,"cereal,cereal box,milk,milk cap,teapot pot,kettle,tea,packet,tea box,kettle,lid,teaspoon","00:00:43.50-00:00:47.33,00:00:46.94-00:00:50.69,00:01:08.53-00:01:10.60,00:01:12.38-00:01:13.48,00:01:24.25-00:01:25.06,00:01:34.67-00:01:36.06,00:01:43.33-00:01:46.04,00:02:15.15-00:02:18.04,00:02:21.96-00:02:24.35,00:02:51.02-00:02:51.93,00:02:52.54-00:02:54.24,00:02:55.48-00:02:56.40","2610-2839,2816-3041,4111-4236,4342-4408,5055-5103,5680-5763,6199-6362,8109-8282,8517-8661,10261-10315,10352-10454,10528-10584"
P29_04,What all does he put-down,put-down,bowl,00:00:03.96-00:00:04.93,237-295
P29_04,What all does he put-on,put-on,counter,00:01:27.63-00:01:29.08,5257-5344
P29_04,What all does he remove,remove,"seal,tea packet","00:00:58.76-00:01:00.86,00:01:49.06-00:01:53.77","3525-3651,6543-6826"
P29_04,What all does he scoop,scoop,"tea,tea","00:02:00.81-00:02:07.92,00:02:07.76-00:02:11.19","7248-7675,7665-7871"
P29_04,What all does he search-for,search-for,"scissors,tea","00:00:20.37-00:00:23.52,00:01:37.48-00:01:41.01","1222-1411,5848-6060"
P29_04,What all does he stop,stop,teaspoon,00:02:56.11-00:02:59.56,10566-10773
P29_04,What all does he throw,throw,packaging,00:00:29.92-00:00:32.92,1795-1975
P29_04,What all does he turn,turn,kettle,00:01:36.16-00:01:36.90,5769-5814
P29_04,What all does he turn-on,turn-on,light,00:00:11.84-00:00:12.58,710-754
P30_01,What all does he close,close,"drawer,drawer,drawer,drawer,drawer,freezer,bread","00:00:14.37-00:00:15.73,00:00:17.43-00:00:18.57,00:00:25.79-00:00:26.98,00:00:45.49-00:00:45.99,00:00:55.60-00:00:56.36,00:00:56.47-00:00:57.72,00:01:02.60-00:01:03.45","862-943,1045-1114,1547-1618,2729-2759,3336-3381,3388-3463,3756-3807"
P30_01,What all does he move,move,box,00:00:59.07-00:01:00.07,3544-3604
P30_01,What all does he open,open,"freezer,drawer,drawer,drawer,drawer,drawer,bread","00:00:06.06-00:00:07.19,00:00:07.19-00:00:08.39,00:00:15.77-00:00:16.66,00:00:18.67-00:00:19.72,00:00:27.10-00:00:27.98,00:00:46.00-00:00:47.00,00:01:00.17-00:01:00.70","363-431,431-503,946-999,1120-1183,1626-1678,2760-2820,3610-3642"
P30_01,What all does he put,put,"fish,food,food,food,food,knife","00:00:12.35-00:00:13.14,00:00:33.33-00:00:34.97,00:00:46.91-00:00:48.08,00:00:52.78-00:00:53.42,00:00:54.84-00:00:55.50,00:01:07.95-00:01:09.37","741-788,1999-2098,2814-2884,3166-3205,3290-3330,4077-4162"
P30_01,What all does he take,take,"fish,box,food,food,food,food,bread,chopping board,knife","00:00:11.04-00:00:12.25,00:00:13.24-00:00:14.27,00:00:31.67-00:00:32.38,00:00:37.41-00:00:38.71,00:00:48.80-00:00:49.98,00:00:53.51-00:00:54.06,00:01:01.72-00:01:02.41,00:01:05.05-00:01:05.75,00:01:07.09-00:01:07.75","662-735,794-856,1900-1942,2244-2322,2928-2998,3210-3243,3703-3744,3903-3945,4025-4065"
P30_02,What all does he close,close,"microwave,cupboard,box,hummus,cupboard","00:00:45.34-00:00:46.51,00:01:57.32-00:01:58.11,00:02:11.53-00:02:13.77,00:02:29.78-00:02:32.94,00:02:39.81-00:02:41.88","2720-2790,7039-7086,7891-8026,8986-9176,9588-9712"
P30_02,What all does he eat,eat,carrot,00:02:25.50-00:02:28.95,8730-8937
P30_02,What all does he open,open,"bag,box,microwave,lid,fridge,hummus,cupboard,carrot,fridge,hummus,fridge,drawer","00:00:04.42-00:00:09.58,00:00:15.97-00:00:19.30,00:00:25.96-00:00:32.07,00:00:42.86-00:00:45.37,00:01:17.36-00:01:18.61,00:01:32.82-00:01:43.91,00:01:56.80-00:01:57.39,00:02:00.00-00:02:02.14,00:02:15.73-00:02:16.34,00:02:21.86-00:02:24.06,00:02:47.42-00:02:48.74,00:02:59.30-00:03:00.63","265-574,958-1158,1557-1924,2571-2722,4641-4716,5569-6234,7008-7043,7200-7328,8143-8180,8511-8643,10045-10124,10758-10837"
P30_02,What all does he put,put,"food,washing bowl,plate,bread,bowl,carrot,hummus,knife,jar,jar","00:00:12.01-00:00:14.59,00:00:25.87-00:00:27.97,00:00:36.53-00:00:41.79,00:01:09.79-00:01:16.32,00:01:59.11-00:02:00.26,00:02:16.31-00:02:19.52,00:02:36.22-00:02:39.12,00:03:26.07-00:03:34.91,00:03:35.01-00:03:36.68,00:03:37.84-00:03:39.93","720-875,1552-1678,2191-2507,4187-4579,7146-7215,8178-8371,9373-9547,12364-12894,12900-13000,13070-13195"
P30_02,What all does he scrape,scrape,"mustard,mustard","00:03:07.93-00:03:16.50,00:03:11.47-00:03:25.65","11275-11790,11488-12339"
P30_02,What all does he set,set,"microwave,microwave","00:00:46.72-00:00:52.56,00:00:53.59-00:01:00.23","2803-3153,3215-3613"
P30_02,What all does he take,take,"bread,bread,box,cucumber,hummus,paper plate,bowl,carrot,mustard,mustard,knife,mustard,jar","00:00:01.94-00:00:04.80,00:00:10.14-00:00:11.58,00:01:18.71-00:01:25.69,00:01:23.81-00:01:24.65,00:01:29.40-00:01:30.72,00:01:54.42-00:01:56.12,00:01:58.53-00:01:59.27,00:02:03.21-00:02:07.11,00:02:48.81-00:02:50.66,00:02:48.84-00:02:50.36,00:03:00.73-00:03:06.30,00:03:06.03-00:03:07.83,00:03:36.55-00:03:37.74","116-288,608-694,4722-5141,5028-5079,5364-5443,6865-6967,7111-7156,7392-7626,10128-10239,10130-10221,10843-11178,11161-11269,12993-13064"
P30_03,What all does he boil,boil,kettle,00:04:14.04-00:04:15.50,15242-15330
P30_03,What all does he check,check,time,00:03:52.72-00:04:03.28,13963-14596
P30_03,What all does he clean,clean,"mug,chopping board,sponge,knife,knife","00:00:26.25-00:00:28.76,00:07:05.48-00:07:08.63,00:07:44.86-00:07:47.38,00:07:54.40-00:07:58.09,00:07:57.91-00:08:01.05","1575-1725,25528-25717,27891-28042,28464-28685,28674-28863"
P30_03,What all does he clean-up,clean-up,"bowl,bowl","00:00:35.39-00:00:41.79,00:00:43.65-00:00:49.85","2123-2507,2619-2991"
P30_03,What all does he close,close,"door,tap,cupboard,balsamic reduction","00:00:06.32-00:00:07.32,00:00:28.75-00:00:29.75,00:01:42.02-00:01:43.24,00:05:24.12-00:05:24.88","379-439,1725-1785,6121-6194,19447-19492"
P30_03,What all does he dry,dry,"hand,hand","00:01:08.62-00:01:11.46,00:08:26.11-00:08:28.29","4117-4287,30366-30497"
P30_03,What all does he empty,empty,"jug,v60","00:06:42.51-00:06:45.60,00:08:09.95-00:08:13.93","24150-24336,29397-29635"
P30_03,What all does he fill,fill,kettle,00:00:11.56-00:00:16.37,693-982
P30_03,What all does he fill-up,fill-up,"water bottle,jug","00:04:20.38-00:04:26.94,00:04:35.09-00:04:40.34","15622-16016,16505-16820"
P30_03,What all does he fold,fold,filter,00:02:01.04-00:02:07.21,7262-7632
P30_03,What all does he fold-to,fold-to,fold filter,00:02:03.82-00:02:06.96,7429-7617
P30_03,What all does he grind,grind,"coffee,coffee,coffee","00:02:33.80-00:02:36.24,00:02:37.72-00:02:44.18,00:02:43.31-00:02:45.75","9228-9374,9463-9850,9798-9945"
P30_03,What all does he move,move,"screw driver,chopping board,plate,cup","00:02:23.61-00:02:26.20,00:07:02.88-00:07:04.48,00:07:23.53-00:07:24.82,00:07:25.25-00:07:27.16","8616-8772,25372-25468,26611-26689,26715-26829"
P30_03,What all does he open,open,"door,bread,cupboard,cupboard,fridge,coffee bag,cupboard,washing machine,drawer","00:00:03.66-00:00:05.59,00:01:12.73-00:01:13.65,00:01:35.14-00:01:35.83,00:01:35.84-00:01:38.09,00:02:18.03-00:02:19.11,00:02:26.67-00:02:28.96,00:02:52.88-00:02:53.74,00:03:02.36-00:03:03.32,00:03:37.07-00:03:37.78","219-335,4363-4419,5708-5749,5750-5885,8281-8346,8800-8937,10372-10424,10941-10999,13024-13066"
P30_03,What all does he pour,pour,"water,water,olive oil,olive oil,olive oil,olive oil,water,water,water,water,water,water,water,water,water,water,water,water,water","00:04:44.98-00:04:48.27,00:04:47.89-00:04:50.80,00:04:58.05-00:05:01.92,00:04:58.94-00:05:02.75,00:05:03.33-00:05:05.43,00:05:06.30-00:05:07.51,00:05:29.62-00:05:33.81,00:05:33.91-00:05:39.88,00:05:35.19-00:05:39.47,00:05:38.87-00:05:42.95,00:05:39.87-00:05:43.29,00:05:42.66-00:05:45.38,00:05:43.39-00:05:51.37,00:05:44.71-00:05:46.89,00:05:46.99-00:05:50.76,00:05:53.74-00:06:00.45,00:06:01.88-00:06:02.68,00:06:02.78-00:06:03.29,00:06:18.62-00:06:20.99","17098-17296,17273-17448,17883-18115,17936-18165,18199-18325,18378-18450,19777-20028,20034-20392,20111-20368,20332-20577,20392-20597,20559-20722,20603-21082,20682-20813,20819-21045,21224-21627,21712-21760,21766-21797,22717-22859"
P30_03,What all does he put,put,"drying rack,bread,bread,bread,bread,mug,v60,filter,box,coffee,coffee ground,jug,clothes,clothes,clothes,clothes,clothes,clothes,clothes,clothes,water bottle,toast,balsamic reduction,balsamic reduction,balsamic reduction,balsamic reduction,salt,jug,jug,sponge,knife,chopping board,mug","00:01:04.66-00:01:06.59,00:01:15.05-00:01:16.66,00:01:17.59-00:01:18.91,00:01:26.56-00:01:27.10,00:01:29.74-00:01:31.99,00:01:44.76-00:01:45.87,00:01:47.48-00:01:48.64,00:02:07.06-00:02:11.15,00:02:20.35-00:02:22.86,00:02:31.50-00:02:34.08,00:02:46.65-00:02:50.01,00:02:55.14-00:02:57.81,00:03:10.00-00:03:15.06,00:03:11.24-00:03:13.50,00:03:13.27-00:03:15.23,00:03:14.27-00:03:16.58,00:03:15.22-00:03:17.19,00:03:17.11-00:03:29.95,00:03:19.54-00:03:24.58,00:03:25.18-00:03:32.00,00:04:28.23-00:04:31.85,00:04:54.29-00:04:56.01,00:05:10.33-00:05:17.00,00:05:14.85-00:05:18.43,00:05:17.81-00:05:23.78,00:05:24.86-00:05:26.01,00:05:26.46-00:05:29.21,00:05:50.86-00:05:51.96,00:06:43.65-00:06:48.18,00:07:11.21-00:07:12.49,00:08:01.15-00:08:02.78,00:08:03.98-00:08:05.50,00:08:14.03-00:08:15.75","3879-3995,4503-4599,4655-4734,5193-5226,5384-5519,6285-6352,6448-6518,7623-7869,8421-8571,9090-9244,9999-10200,10508-10668,11400-11703,11474-11610,11596-11713,11656-11794,11713-11831,11826-12597,11972-12274,12310-12720,16093-16311,17657-17760,18619-19020,18891-19105,19068-19426,19491-19560,19587-19752,21051-21117,24219-24490,25872-25949,28869-28966,29038-29130,29641-29745"
P30_03,What all does he put-in,put-in,bin,00:00:21.83-00:00:24.15,1309-1449
P30_03,What all does he put-up,put-up,"sponge,liquid","00:00:31.99-00:00:33.99,00:03:34.22-00:03:50.30","1919-2039,12853-13818"
P30_03,What all does he remove,remove,tea bag,00:00:21.62-00:00:23.88,1297-1432
P30_03,What all does he rinse,rinse,"mug,mug,mug,sponge,v60","00:00:50.66-00:00:55.30,00:00:55.83-00:01:00.46,00:01:00.32-00:01:04.56,00:07:48.59-00:07:50.26,00:08:15.66-00:08:17.36","3039-3318,3349-3627,3619-3873,28115-28215,29739-29841"
P30_03,What all does he scoop,scoop,coffee,00:02:29.70-00:02:31.76,8982-9105
P30_03,What all does he screw,screw,cap,00:04:26.88-00:04:28.79,16012-16127
P30_03,What all does he set,set,"washing machine,washing machine,washing machine,washing machine,washing machine","00:03:03.20-00:03:04.39,00:04:01.98-00:04:10.47,00:04:02.76-00:04:08.31,00:04:07.59-00:04:09.74,00:04:10.44-00:04:11.40","10992-11063,14518-15028,14565-14898,14855-14984,15026-15084"
P30_03,What all does he start,start,washing machine,00:04:10.55-00:04:11.57,15033-15094
P30_03,What all does he stop,stop,coffee grinder,00:02:43.70-00:02:45.17,9822-9910
P30_03,What all does he take,take,"kettle,mug,bread,bread,bread,plate,mug,coffee scoop,v60,filter,filter,coffee,ground,jug,washing basket,bottle,water bottle,toast,olive oil,balsamic reduction,sponge,knife,v60","00:00:10.22-00:00:11.44,00:00:19.79-00:00:21.45,00:01:13.75-00:01:15.05,00:01:18.91-00:01:19.72,00:01:21.00-00:01:24.67,00:01:38.19-00:01:39.72,00:01:43.52-00:01:44.66,00:01:45.50-00:01:49.51,00:01:46.54-00:01:47.38,00:01:49.59-00:01:51.10,00:01:51.20-00:01:56.53,00:02:13.86-00:02:16.83,00:02:45.16-00:02:46.98,00:02:54.03-00:02:55.29,00:02:59.82-00:03:02.26,00:04:15.60-00:04:18.18,00:04:29.40-00:04:31.18,00:04:52.24-00:04:54.18,00:04:56.99-00:04:57.86,00:05:09.45-00:05:10.99,00:06:58.64-00:07:00.35,00:07:00.45-00:07:02.63,00:08:07.56-00:08:09.31","613-686,1187-1287,4425-4503,4734-4783,4860-5080,5891-5983,6211-6279,6330-6570,6392-6442,6575-6666,6672-6991,8031-8209,9909-10018,10441-10517,10789-10935,15336-15490,16163-16270,17534-17650,17819-17871,18567-18659,25118-25221,25227-25357,29253-29358"
P30_03,What all does he turn,turn,"tap,tap,washing machine,tap","00:00:34.02-00:00:35.67,00:00:41.11-00:00:42.23,00:03:04.47-00:03:06.14,00:04:19.27-00:04:20.88","2041-2140,2466-2533,11068-11168,15556-15652"
P30_03,What all does he wash,wash,"mug,hand,v60","00:00:55.40-00:00:59.84,00:07:51.73-00:07:53.07,00:08:17.34-00:08:22.25","3324-3590,28303-28384,29840-30135"
P30_03,What all does he wipe,wipe,"surface,surface,surface,surface,surface,surface,surface,surface","00:07:14.06-00:07:24.68,00:07:22.12-00:07:33.32,00:07:24.57-00:07:31.83,00:07:27.69-00:07:31.31,00:07:31.41-00:07:33.46,00:07:33.56-00:07:36.16,00:07:35.74-00:07:41.30,00:07:35.82-00:07:37.26","26043-26680,26527-27199,26674-27109,26861-27078,27084-27207,27213-27369,27344-27678,27349-27435"
P30_04,What all does he adjust,adjust,"tap,shirt collar","00:00:49.17-00:00:50.65,00:08:59.60-00:09:02.89","2950-3039,32376-32573"
P30_04,What all does he clean,clean,"washing,washing,knife","00:00:09.30-00:00:17.43,00:00:15.46-00:00:21.33,00:01:45.76-00:01:58.95","558-1045,927-1279,6345-7137"
P30_04,What all does he clean-up,clean-up,"bowl,bowl","00:00:11.40-00:00:27.66,00:00:25.13-00:00:29.98","684-1659,1507-1798"
P30_04,What all does he close,close,"drawer,cupboard,bowl,box,cupboard","00:01:59.71-00:02:00.28,00:04:04.62-00:04:06.41,00:04:21.50-00:04:22.59,00:06:43.96-00:06:45.42,00:06:46.69-00:06:47.86","7182-7216,14677-14784,15690-15755,24237-24325,24401-24471"
P30_04,What all does he dry,dry,"hand,rack,fork,spoon,pan,plate,saucepan,plate,plate,plate,plate,box lid,box,saucepan,saucepan,box,mug,mug,mug,rack","00:01:31.71-00:01:34.71,00:01:34.55-00:01:38.95,00:01:41.74-00:01:45.29,00:02:04.24-00:02:06.79,00:02:08.53-00:02:12.75,00:02:15.02-00:02:19.23,00:02:24.13-00:02:32.06,00:02:34.51-00:02:35.71,00:02:40.77-00:02:41.57,00:02:43.21-00:02:45.76,00:02:47.31-00:02:49.61,00:03:01.01-00:03:04.21,00:03:07.91-00:03:15.05,00:03:25.40-00:03:29.13,00:03:33.48-00:03:41.03,00:04:30.48-00:04:34.99,00:04:36.47-00:04:42.17,00:04:45.41-00:04:51.04,00:05:53.57-00:06:01.47,00:07:09.89-00:07:12.80","5502-5682,5673-5937,6104-6317,7454-7607,7711-7965,8101-8353,8647-9123,9270-9342,9646-9694,9792-9945,10038-10176,10860-11052,11274-11703,12324-12547,12808-13261,16228-16499,16588-16930,17124-17462,21214-21688,25793-25968"
P30_04,What all does he empty-up,empty-up,bowl,00:00:24.23-00:00:25.12,1453-1507
P30_04,What all does he fill,fill,mug,00:06:57.06-00:07:02.07,25023-25324
P30_04,What all does he hang,hang,"t,boxer,t,t,sock,boxer,t,shirt,trouser,t,t,sock,t,boxer,sock,boxer,boxer,t,sock,sock,t,sock,boxer,boxer short,boxer short,boxer short,sock,boxer short","00:07:20.13-00:07:24.24,00:07:27.53-00:07:30.69,00:07:33.60-00:07:35.85,00:07:39.60-00:07:44.82,00:07:49.40-00:07:51.32,00:07:53.48-00:07:57.72,00:08:02.45-00:08:06.44,00:08:11.10-00:08:29.61,00:08:38.53-00:08:43.67,00:08:47.12-00:08:50.62,00:08:54.42-00:08:58.07,00:09:06.20-00:09:08.76,00:09:10.46-00:09:14.71,00:09:21.34-00:09:25.74,00:09:28.58-00:09:30.15,00:09:33.12-00:09:34.39,00:09:36.95-00:09:38.34,00:09:43.44-00:09:47.63,00:09:49.22-00:09:50.29,00:09:52.04-00:09:53.19,00:09:56.01-00:10:02.68,00:10:04.62-00:10:11.03,00:10:13.80-00:10:16.16,00:10:34.42-00:10:38.27,00:10:40.79-00:10:47.61,00:10:41.46-00:10:47.73,00:10:51.90-00:10:57.43,00:11:00.66-00:11:13.09","26407-26654,26851-27041,27216-27351,27576-27889,28164-28279,28408-28663,28947-29186,29466-30576,31111-31420,31627-31837,32065-32284,32772-32925,33027-33282,33680-33944,34114-34209,34387-34463,34617-34700,35006-35257,35353-35417,35522-35591,35760-36160,36277-36661,36828-36969,38065-38296,38447-38856,38487-38863,39114-39445,39639-40385"
